502 128
1 0.2852087 -0.39173576 0.3706999 0.087290496 -0.3372294 -0.23591718 -0.3499528 -0.27253512 -0.22293861 0.3018946 0.22163147 0.26227853 0.2617807 -0.34405172 -0.36795515 -0.24791478 0.25910276 -0.2631526 -0.017232182 -0.2804383 -0.22648433 -0.28619957 0.27481094 0.24966274 -0.3139655 -0.33673194 -0.25250673 -0.34332928 0.2589292 0.059859876 -0.38025084 0.28691196 0.18779476 -0.30289826 0.3113412 -0.08492641 0.3705509 0.31890345 -0.36754417 0.2632103 0.2622363 0.34635884 -0.28772414 -0.36508554 -0.3103674 -0.17113234 0.011428489 -0.19068755 -0.32393423 -0.32627 -0.33541626 -0.33522305 0.24210519 -0.35493574 -0.3178673 -0.305242 0.2629451 0.31464994 0.21924901 0.29364935 -0.2891164 -0.288219 0.3179073 0.21067064 0.02834273 0.29277545 -0.32916522 0.25946677 -0.3637578 0.3075868 -0.3497635 -0.31532773 0.04743611 0.3613718 -0.16996244 0.28521883 0.3128412 -0.36393535 -0.27048093 -0.3753583 -0.27095446 -0.202824 -0.31486997 0.1740779 0.17637315 0.24481437 -0.29833955 0.3629558 0.048523087 -0.1796937 -0.35751367 0.34343946 -0.2886789 -0.15391503 -0.28525156 0.21118115 -0.063742265 -0.2563631 0.3757322 -0.101155825 0.30762503 -0.37576497 0.34829545 0.30343154 -0.36196092 -0.022271484 -0.34519944 0.3576104 -0.28327778 0.29284132 -0.35429582 -0.018578708 -0.3653859 -0.040587574 -0.26433182 0.22693215 -0.31222796 0.32216245 -0.35573307 0.35272717 -0.25475964 -0.03507921 0.2598418 0.32989553 0.25181898 0.27868116 -0.11841773 -0.29160827
2 0.14135496 -0.35413268 0.3016222 -0.09129836 -0.33382338 -0.24758656 -0.35784093 -0.2782281 -0.07737352 0.2647473 0.26911846 0.30853772 0.31197706 -0.36946273 -0.32366538 -0.3072492 0.3054176 -0.31799164 0.11870163 -0.3471359 -0.22139229 -0.31789935 0.32553855 0.2445737 -0.3142635 -0.33888134 -0.3516956 -0.36097872 0.2582651 -0.17129973 -0.31139028 0.35405937 0.26635712 -0.3080585 0.3618487 0.0794183 0.387469 0.36575186 -0.33119446 0.35076115 0.20948339 0.29170045 -0.21858431 -0.27651814 -0.25299695 -0.14950544 0.11480796 -0.22276759 -0.24613385 -0.30637127 -0.2739247 -0.26911768 0.27836415 -0.23696621 -0.3412006 -0.23579417 0.30750084 0.28973213 0.25580022 0.32915434 -0.34206307 -0.2564772 0.280747 0.27463484 -0.17684594 0.28451353 -0.33653826 0.2609211 -0.30308428 0.338052 -0.38222033 -0.32889485 -0.018270092 0.31579342 -0.006370175 0.19039273 0.30597562 -0.32879746 -0.3715667 -0.30081642 -0.32042995 -0.19307655 -0.30113083 0.03583911 0.22964403 0.17590804 -0.25745416 0.3105077 0.11688283 -0.33471605 -0.3269171 0.33778965 -0.29318437 -0.24369363 -0.31144503 0.23153436 -0.119602084 -0.2613353 0.24848856 -0.22530338 0.2928842 -0.31584683 0.33284727 0.328329 -0.21033673 0.0059708934 -0.3593175 0.35729408 -0.33736095 0.23317206 -0.29892316 -0.0690393 -0.2583552 -0.18308936 -0.2682458 0.18526834 -0.34349567 0.30962247 -0.35905772 0.3483307 -0.23355582 0.18091662 0.1542544 0.28244758 0.21032946 0.345517 -0.11987524 -0.27650312
3 0.31703606 -0.34098327 0.33396992 -0.16098575 -0.31718656 -0.17710473 -0.34105492 -0.31295565 -0.22923987 0.1743081 0.29656708 0.2866492 0.3324437 -0.32743052 -0.34641036 -0.33751622 0.34774432 -0.2808904 0.09916013 -0.23115993 -0.3070987 -0.32860544 0.30841893 0.17468016 -0.29753703 -0.35458297 -0.24038732 -0.33146757 0.32167524 -0.20702791 -0.34519354 0.26868066 0.2731066 -0.25305164 0.33326823 0.12356004 0.3585448 0.34533143 -0.28675604 0.3358882 0.2440426 0.24713278 -0.20778266 -0.3697488 -0.26249966 -0.24042122 -0.060918402 -0.16186143 -0.26569158 -0.31468517 -0.27977493 -0.3142113 0.29950044 -0.3772061 -0.26828247 -0.233639 0.23193084 0.37507942 0.2637408 0.3103356 -0.31305534 -0.20749734 0.34752932 0.32419154 -0.23219518 0.18335259 -0.36246964 0.30230397 -0.28332898 0.17849888 -0.2633672 -0.2717838 0.052363362 0.31155428 -0.14452161 0.2945314 0.22721198 -0.32120273 -0.31889743 -0.33324695 -0.3176499 -0.32317773 -0.33717498 0.24700889 0.1369415 0.20805278 -0.3070996 0.3370451 0.18533847 -0.1479625 -0.26344487 0.32842687 -0.28697854 -0.21749936 -0.30795062 0.33998057 -0.22443834 -0.31503627 0.24228036 -0.2781641 0.27511117 -0.3502806 0.2769045 0.3478687 -0.36488357 -0.013948664 -0.33621043 0.25917578 -0.3313951 0.3181217 -0.23846354 -0.068530396 -0.28039938 -0.20238127 -0.30034912 0.02328911 -0.3167398 0.3387894 -0.32956105 0.32067898 -0.23996885 0.13153528 0.31845832 0.34897795 0.18847173 0.26191586 0.08851142 -0.2798909
4 0.080299035 -0.3677807 0.34723872 -0.04259709 -0.39023235 -0.28814548 -0.3216148 -0.26168096 -0.081076555 0.249529 0.15751632 0.24346204 0.34784037 -0.3457555 -0.28142697 -0.37287107 0.3542265 -0.23928492 0.112927966 -0.27342308 -0.24174654 -0.32509914 0.27371854 0.2110981 -0.36282504 -0.359867 -0.36854467 -0.37647957 0.28238183 -0.20773236 -0.31629366 0.26734176 0.28050447 -0.23230942 0.35584536 0.06313855 0.38817623 0.33846632 -0.3788022 0.3323941 0.1940938 0.33562142 -0.26094025 -0.33792248 -0.27537844 -0.16981071 0.09821849 -0.18525301 -0.3067534 -0.2995433 -0.31056026 -0.3352286 0.29925382 -0.31738576 -0.28895712 -0.2766575 0.3112122 0.331908 0.2986341 0.27080455 -0.36446145 -0.33369905 0.2554327 0.34433228 -0.09191007 0.33074087 -0.31116006 0.3041294 -0.29310873 0.23129085 -0.3706055 -0.24554053 -0.057165034 0.3171317 0.096773095 0.25779274 0.30904198 -0.36164328 -0.35229424 -0.31076574 -0.29920262 -0.14322928 -0.3101916 0.14128941 0.22782466 0.15029229 -0.35485944 0.34822413 0.14573753 -0.29600567 -0.29562858 0.3293216 -0.3148145 -0.19646735 -0.29121804 0.35878867 -0.1392155 -0.2345982 0.33417317 -0.13615118 0.3240004 -0.34762934 0.23631702 0.2555884 -0.2382598 0.101789445 -0.34494752 0.32771054 -0.32911462 0.35706612 -0.25215048 -0.18478845 -0.37890366 -0.21537302 -0.24590501 0.08780631 -0.31195846 0.35996306 -0.37103754 0.31868923 -0.23828633 0.20534088 0.118099146 0.33005187 0.2687531 0.26599914 -0.12095322 -0.24945185
5 -0.013690144 -0.36082438 0.28436935 0.051229738 -0.22918025 -0.22049208 -0.26389074 -0.28873438 -0.17192633 0.34648123 0.2753743 0.12014778 0.3572212 -0.3671927 -0.35952708 -0.359407 0.35532033 -0.3629785 0.1576319 -0.3292842 -0.16643886 -0.3462349 0.3347754 0.18301174 -0.35173407 -0.37625125 -0.36737105 -0.3712817 0.2631085 -0.19973432 -0.19983768 0.3174724 0.3440421 -0.26277387 0.22180128 0.19317617 0.3436017 0.32834926 -0.34982613 0.32942855 0.3105843 0.33397132 -0.3239684 -0.34305915 -0.32138756 -0.2232081 0.13059074 -0.26908255 -0.28841376 -0.3232309 -0.23835167 -0.22633404 0.2504209 -0.16856526 -0.3391971 -0.31682524 0.38114122 0.36288598 0.36587432 0.30136275 -0.33480325 -0.32956016 0.2814221 0.33845413 -0.20552792 0.29052213 -0.27988845 0.35052484 -0.3328766 0.32013944 -0.27625102 -0.31288493 -0.101611294 0.29915273 0.12651853 0.18728991 0.29653978 -0.36570892 -0.36387742 -0.28990546 -0.3551687 -0.16282922 -0.33770636 0.1647016 0.28822076 0.20440069 -0.25348005 0.27616897 0.16216825 -0.3491782 -0.34053573 0.31106228 -0.33689547 -0.22142154 -0.25657588 0.3409122 -0.28057808 -0.20667903 0.3152304 -0.13776146 0.39395174 -0.3315418 0.1964124 0.16201708 -0.16207421 0.15456732 -0.32501101 0.35232928 -0.23956652 0.26486188 -0.33846802 -0.132104 -0.33872986 -0.30083767 -0.18166316 0.23161933 -0.25708118 0.37068436 -0.3121846 0.27187926 -0.12368614 0.21934223 0.19241072 0.29929438 0.2921827 0.3150317 0.09603175 -0.19771165
6 0.23448537 -0.38252905 0.35335526 0.17483275 -0.31717628 -0.31513223 -0.27132872 -0.29515517 -0.08215921 0.22651781 0.29806107 0.32428053 0.33549735 -0.30374104 -0.32324132 -0.35466692 0.31477755 -0.2055527 -0.09206589 -0.3052179 -0.20510045 -0.2831114 0.3426819 0.31161776 -0.29925215 -0.32613644 -0.27876177 -0.32730922 0.36079225 -0.18226337 -0.3380704 0.34400153 0.19420676 -0.22139175 0.38673902 -0.15373915 0.34112626 0.38802028 -0.3709017 0.21363924 0.29387042 0.3666049 -0.27243537 -0.27513006 -0.22276393 -0.22512092 -0.11709388 -0.11666681 -0.34473184 -0.29923677 -0.3719372 -0.31188974 0.35353348 -0.37785512 -0.25831595 -0.25589812 0.2589365 0.3633459 0.31568247 0.1891927 -0.35755768 -0.3543495 0.28705844 0.16754146 -0.040607445 0.25671342 -0.371574 0.36600822 -0.3142231 0.29012436 -0.3497912 -0.24730177 0.18683705 0.30030888 0.06489888 0.3696707 0.2889827 -0.24939923 -0.27869126 -0.31195533 -0.37000316 -0.2655144 -0.35232574 0.29045254 0.19256195 0.2504058 -0.28138033 0.37296414 0.10144547 -0.23435032 -0.36471537 0.36726302 -0.3825384 -0.08789847 -0.33521658 0.19172338 -0.18174069 -0.36333495 0.37211907 -0.14985202 0.32461768 -0.31920326 0.27604824 0.25802627 -0.34242958 -0.11684992 -0.35246778 0.2941615 -0.32169387 0.30121043 -0.2735752 -0.22332212 -0.37077108 -0.057828996 -0.27259827 0.22331354 -0.35710979 0.27850038 -0.35542208 0.32897028 -0.29281336 -0.06971853 0.16022858 0.28704417 0.19717695 0.24642794 0.08397815 -0.18581586
7 0.26529443 -0.3720217 0.34264123 0.19837688 -0.20661509 -0.30922854 -0.37689775 -0.27901572 -0.24011618 0.23902829 0.0866427 0.13268282 0.3845392 -0.29403707 -0.28069577 -0.37786764 0.14350457 -0.35417345 -0.098369986 -0.35001078 -0.34278917 -0.34859097 0.42100722 0.28151932 -0.36591446 -0.27661276 -0.40566745 -0.40162262 0.3200037 -0.17908297 -0.2942719 0.27662936 0.18875462 -0.36472708 0.37312484 0.2414534 0.2658586 0.38029316 -0.31628197 0.24886785 0.2105909 0.22672087 -0.1340578 -0.23268604 -0.26574242 -0.22899681 0.17572924 -0.23673648 -0.2182375 -0.35708326 -0.36122727 -0.0767879 0.1463777 -0.39143032 -0.24467598 -0.25580588 0.33382466 0.306748 0.36342034 0.35895637 -0.28259942 -0.28177294 0.24069943 0.21073033 -0.2126037 0.32757917 -0.3713843 0.35644677 -0.31209484 0.33667183 -0.416826 -0.390326 0.20077132 0.34335956 -0.025440004 0.26126617 0.37756273 -0.40941277 -0.34531358 -0.29057962 -0.34979215 -0.29428682 -0.3421433 -0.06899202 0.34591615 0.186762 -0.30105853 0.37289667 0.21818253 -0.2225141 -0.33073878 0.27957 -0.3424654 0.029820438 -0.35025248 0.24700916 0.034279965 -0.3117218 0.32891193 -0.18772812 0.2501964 -0.3543483 0.073339984 0.35770476 -0.08323925 -0.15418242 -0.2747961 0.3549068 -0.37363553 0.3028014 -0.32295832 -0.1542959 -0.34295297 -0.16030388 -0.17578393 0.19633226 -0.3100791 0.38343853 -0.3650383 0.36535358 -0.14764595 0.30916256 0.028994424 0.36227244 0.31646636 0.29328376 0.13981019 -0.35836318
8 0.27635184 -0.3179512 0.35695317 0.043431323 -0.22053346 -0.34783575 -0.24935351 -0.3817481 -0.30755153 0.29877692 -0.0056955996 0.30484846 0.37367874 -0.33101758 -0.2909021 -0.31876576 0.263378 -0.37586117 0.07795326 -0.26494575 -0.2711908 -0.3292793 0.37786466 0.3403713 -0.39621413 -0.2953889 -0.28977674 -0.3642341 0.35838348 -0.18879803 -0.24498555 0.33175758 0.25322336 -0.36858633 0.3818379 0.17994305 0.35692894 0.3091396 -0.26841348 0.20726076 0.21455216 0.31987917 -0.2430502 -0.3084829 -0.33931482 -0.2254358 0.20605594 -0.26910263 -0.3109109 -0.26461267 -0.33472788 -0.11296908 0.1059018 -0.3303998 -0.2737833 -0.37876016 0.32111153 0.37191302 0.35577706 0.34933576 -0.28876883 -0.25487915 0.32088113 0.21394432 -0.19567218 0.33879778 -0.35434982 0.34254315 -0.36205995 0.36621952 -0.27435434 -0.35586548 0.2966958 0.3306765 -0.15964581 0.2898904 0.3407367 -0.2920956 -0.28818473 -0.32936954 -0.29271263 -0.32660002 -0.2836992 -0.0723991 0.34240943 0.3022756 -0.3434302 0.26544887 0.16141962 -0.16800407 -0.3538379 0.31408954 -0.39122272 -0.011517314 -0.3473494 0.30527675 -0.15325746 -0.23918289 0.25889054 -0.10335268 0.28849646 -0.28524366 0.20781241 0.30008212 -0.089986905 -0.16264689 -0.33606964 0.35223436 -0.34570718 0.32483724 -0.36137792 -0.06814777 -0.35364294 -0.1517847 -0.18608512 0.09184529 -0.36024067 0.39400998 -0.37391233 0.3515716 -0.22286801 0.26790765 0.09496236 0.2988885 0.28250864 0.34375226 0.14465618 -0.32693338
9 0.11191809 -0.29119772 0.32437027 -0.14354196 -0.24585369 -0.24665278 -0.32081446 -0.3729511 -0.29940084 0.37551096 0.30329025 0.32922524 0.32360908 -0.3326544 -0.34809282 -0.33728668 0.3360241 -0.3519769 -0.14819632 -0.32047018 -0.34334144 -0.2518179 0.31001323 0.330314 -0.29792252 -0.3371965 -0.40334678 -0.3175697 0.37608758 0.060994644 -0.20482717 0.37892592 0.33437106 -0.35739505 0.23418188 0.26407415 0.27980232 0.26153404 -0.33754912 0.39236423 0.102371365 0.31850082 -0.31277555 -0.35693854 -0.250585 -0.2556416 0.13950396 -0.14625132 -0.25002602 -0.32991275 -0.30869666 -0.11049477 0.3340264 -0.36893123 -0.3797311 -0.37188897 0.31057164 0.36367378 0.30605188 0.26301774 -0.36384183 -0.27875236 0.36765456 0.3464176 -0.008048163 0.010985009 -0.3154339 0.31440932 -0.32435238 0.37018362 -0.34037143 -0.3090705 0.2844199 0.25937542 0.0041055167 0.22549121 0.3724749 -0.3869509 -0.22601368 -0.35350072 -0.25798362 -0.3384793 -0.32137305 0.305078 0.0762365 0.17512684 -0.21114524 0.33274448 0.032109197 -0.21502388 -0.38975254 0.16730574 -0.23286855 -0.27425286 -0.34885967 0.35519743 0.051471893 -0.23602475 0.27249685 -0.29162142 0.34335214 -0.38162673 0.18106584 0.28522837 -0.20398016 -0.24665812 -0.3607358 0.25022948 -0.19826715 0.15800561 -0.19789793 -0.16110763 -0.3519332 -0.031205196 -0.32271856 0.22762412 -0.28448987 0.28630766 -0.28673217 0.31417394 -0.29038617 0.08155908 0.38199145 0.35584858 0.18480398 0.31071442 -0.19404233 -0.36030424
10 -0.022513721 -0.315932 0.2693787 -0.1678296 -0.2596397 -0.25219005 -0.32947844 -0.2797801 -0.0052652406 0.35377792 0.31541812 0.13847253 0.27245858 -0.346169 -0.23795158 -0.35877246 0.36643317 -0.07913151 -0.20828672 -0.2964856 -0.32431468 -0.18339927 0.2246492 0.3608671 -0.31245148 -0.28844643 -0.28440392 -0.34469858 0.3138794 0.10277304 -0.35793033 0.33846298 0.33326593 -0.31470293 0.28728408 0.0032522914 0.30770788 0.29509896 -0.3536339 0.22855455 0.32513303 0.21898468 -0.047977645 -0.2623438 -0.37108395 0.09561186 0.11110349 0.045393296 -0.14312543 -0.3477293 -0.2668924 -0.3472553 0.37039584 -0.35222667 -0.325591 -0.32986647 0.34865806 0.3115435 0.3157142 0.36761606 -0.3623854 -0.32629853 0.30891874 0.31410554 -0.27341434 0.29143995 -0.29848126 0.23193668 -0.3492834 0.26599956 -0.33777803 -0.26917624 0.03500894 0.2868754 -0.23389563 0.24289212 0.32051972 -0.2618862 -0.29064754 -0.36110312 -0.2756684 -0.37673897 -0.3607408 0.24209891 0.2825206 -0.066010356 -0.31789866 0.3583873 -0.03999926 -0.33920702 -0.41238326 0.3401461 -0.28686613 -0.050449956 -0.38334736 0.3227704 0.01821267 -0.3100488 0.28489685 -0.29914126 0.380231 -0.32376236 0.24642234 0.35234863 -0.09475909 -0.14623584 -0.38254753 0.38158855 -0.284323 0.26072615 -0.3462544 0.13134126 -0.22657563 -0.3367185 -0.32015207 -0.032853913 -0.28982446 0.25258574 -0.3378948 0.2566513 -0.19324158 0.31210348 0.35078293 0.30781332 0.34777477 0.38081905 -0.0065509607 -0.35082376
11 -0.06944915 -0.36717153 0.33638728 -0.16369706 -0.3495529 -0.28188702 -0.35704634 -0.32892108 -0.0098014325 0.31203625 0.3116253 0.03729793 0.32807627 -0.31002775 -0.3621973 -0.36663637 0.35957524 -0.11059919 -0.18707263 -0.3553533 -0.3312711 -0.22244169 0.31814992 0.30684283 -0.3345088 -0.1655515 -0.39136386 -0.28855854 0.36774832 0.09438961 -0.3857183 0.40306836 0.29252952 -0.2341116 0.3650083 0.1625239 0.3748213 0.3403436 -0.3476613 0.247157 0.3329069 0.3160852 -0.03229501 -0.33812058 -0.36257866 0.06177913 -0.094878316 0.039997 -0.11095159 -0.370167 -0.25656518 -0.28515595 0.37366208 -0.2020958 -0.3565608 -0.30597195 0.36224735 0.35444704 0.37688562 0.27006042 -0.37180912 -0.25743157 0.38355836 0.38946062 -0.2426165 0.21622992 -0.21391602 0.32638043 -0.27878454 0.11762877 -0.34464622 -0.26213244 0.12274708 0.34477636 -0.17373495 0.2952674 0.37381038 -0.28254178 -0.19471729 -0.3779315 -0.28662854 -0.33936143 -0.32596788 0.2720118 0.3030347 -0.13211013 -0.32596537 0.3734076 0.0217152 -0.33235526 -0.39064837 0.38214707 -0.37403676 0.013910151 -0.3710402 0.36319086 -0.18664941 -0.31328332 0.23231676 -0.25721386 0.34414232 -0.3525076 0.33373454 0.34780553 -0.06717128 0.0006924625 -0.30518907 0.3222549 -0.23650019 0.31906912 -0.260763 0.12760206 -0.32036108 -0.3539058 -0.32145113 0.1674258 -0.31650966 0.2952833 -0.30873236 0.35619974 -0.29296735 0.27059335 0.30156377 0.23658124 0.21140423 0.37405047 0.09850114 -0.31198856
